order_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating,restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available
d4328b0c,90dced1d,2024-02-27,23:51,57,983.42,3,"Credit Card",1.3,3b052e56,Restaurant_106,Kolkata,Area_C,Thai,3.5,315,Low,Yes
519bcd9d,fc304888,2024-07-19,10:24,60,1756.62,8,COD,1.3,79617b25,Restaurant_23,Delhi,Area_C,Thai,2.5,4170,High,Yes
8b5dfc8d,606e490a,2024-03-04,9:25,45,681.93,4,COD,4.2,a961a847,Restaurant_183,Kolkata,Area_C,Thai,4,4835,Medium,No
a8e08bbe,78e99885,2024-06-02,7:21,24,1091.07,3,COD,3.7,2a6752ed,Restaurant_152,Delhi,Area_D,Mexican,4,4705,Low,No
30703fa5,62c58b14,2024-02-24,1:22,15,310.3,2,UPI,3.3,0e7248ea,Restaurant_295,Delhi,Area_C,Thai,4.4,2482,High,No
aeb8f67c,f29b4c6d,2024-02-18,22:09,75,1152.15,3,"Credit Card",1.4,90de9501,Restaurant_153,Mumbai,Area_B,Italian,3.3,4164,Low,No
54ee9007,b2b50aa0,2024-05-11,10:46,52,1270.81,8,Wallet,2.3,4bfd980c,Restaurant_124,Bangalore,Area_B,Mexican,4,3359,High,No
9.29E+34,7fdc9a0b,2024-06-18,3:22,21,198.72,6,COD,1.9,4fbd9363,Restaurant_425,Mumbai,Area_A,Italian,3,176,Medium,No
e2d8bfd5,28547bc3,2024-09-12,20:35,49,1699.79,7,"Credit Card",2.7,49c4ff0d,Restaurant_372,Delhi,Area_D,Italian,2.6,3231,Medium,Yes
f6dfff3f,2461e3d9,2024-08-11,19:26,18,1223.35,2,UPI,3.6,24efe3fc,Restaurant_208,Kolkata,Area_E,Italian,4,1103,High,No
39333ff5,4ffa482c,2024-11-05,2:16,23,573.05,10,COD,3.7,87ba0b62,Restaurant_439,Mumbai,Area_A,Mexican,2.6,734,Low,No
ec4b4f4b,958321aa,2024-02-25,17:15,87,186.58,3,UPI,2,4f2f2dc8,Restaurant_3,Chennai,Area_D,Mexican,5,4172,High,Yes
424331da,7bae1202,2024-05-08,19:03,63,429.02,6,Wallet,4.1,e1850efc,Restaurant_313,Kolkata,Area_E,Italian,3.2,3490,Low,Yes
327a5d4a,924800d1,2024-10-18,5:36,19,315.91,4,"Net Banking",4.1,75c47f5f,Restaurant_143,Mumbai,Area_B,Chinese,3.1,3460,High,No
976c6eec,0c1d5265,2024-11-01,15:40,29,1413.71,1,"Net Banking",1.6,1cc20309,Restaurant_61,Chennai,Area_E,Mexican,4.5,4276,High,No
3a52f97c,6512138b,2024-08-03,16:13,63,1669.17,7,UPI,1.6,ccb7be4e,Restaurant_469,Kolkata,Area_E,Italian,4.5,3725,Low,Yes
fc1584e9,baad3e69,2024-09-22,4:24,86,1607.74,3,"Net Banking",1.4,8133dda0,Restaurant_340,Chennai,Area_C,Indian,3.4,2034,Medium,Yes
9056f05d,afb01352,2024-04-15,6:47,22,940.54,6,UPI,1.2,81aa2acc,Restaurant_478,Kolkata,Area_B,Chinese,3.8,3740,Medium,Yes
df2b3fcf,ebc6700f,2024-12-16,19:38,35,668.84,5,Wallet,3.6,35c24305,Restaurant_65,Chennai,Area_C,Thai,4.7,2676,Medium,No
4c988780,82903677,2024-11-04,11:34,28,948.5,5,UPI,3.6,400ea5d4,Restaurant_315,Mumbai,Area_D,Thai,3.5,3600,High,No
a5c590f2,9f8d81b5,2024-08-23,3:27,18,1648.06,5,UPI,2.5,5aba5a33,Restaurant_417,Mumbai,Area_A,Thai,3.5,2022,High,No
b5d16459,7829ffae,2024-06-02,1:00,73,812.77,10,Wallet,2.7,e726f2d8,Restaurant_195,Chennai,Area_E,Thai,4.9,1493,High,Yes
0b8d8970,82281fcd,2024-11-14,22:14,20,1622.85,6,"Credit Card",2.8,02df79eb,Restaurant_15,Mumbai,Area_E,Italian,4.9,4486,High,Yes
867379f7,0b654436,2024-07-25,13:23,65,1267.71,5,"Net Banking",3.8,78565057,Restaurant_316,Chennai,Area_E,Thai,3,3550,High,No
ae72edf5,afa2dba4,2024-06-12,13:22,90,1795.55,10,"Net Banking",3.1,19b0294a,Restaurant_441,Kolkata,Area_B,Thai,3.2,3875,Medium,No
a0b0bad8,d05b1feb,2024-03-18,6:59,76,514.25,10,"Credit Card",4.4,5ef3c1b1,Restaurant_40,Mumbai,Area_C,Italian,2.6,4800,Low,Yes
cc626187,3fa0e4bc,2024-11-13,22:41,53,341.57,1,"Credit Card",4.8,59e6659c,Restaurant_442,Delhi,Area_C,Indian,4.2,2624,Medium,Yes
57cad613,30ebca3c,2024-10-06,15:13,28,796.05,8,UPI,1.9,eb85c060,Restaurant_393,Kolkata,Area_C,Thai,4.9,931,Medium,Yes
fec15c72,7d743e7a,2024-04-20,8:50,32,215.78,3,"Credit Card",4.8,6f8a9f60,Restaurant_484,Mumbai,Area_E,Thai,3.2,933,Medium,No
4de8af34,87af1562,2024-11-16,1:32,55,203.56,10,Wallet,4.9,fc2e99c5,Restaurant_333,Mumbai,Area_E,Thai,2.6,4484,High,No
4717bbe8,d51d53aa,2024-02-01,6:32,81,1387.92,5,"Credit Card",2,8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes
ccb9e965,8ae07ecf,2024-03-18,0:05,20,1942.87,5,UPI,1,da6baa40,Restaurant_114,Mumbai,Area_E,Italian,3.1,1339,Low,Yes
b6e8841e,5d23c35d,2024-03-06,18:10,34,1626.1,5,"Credit Card",3.4,4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes
5141f74f,c84c7263,2024-10-15,0:05,83,1856.66,9,Wallet,2.7,220de01b,Restaurant_492,Mumbai,Area_E,Thai,3.3,2402,Low,No
727e4df8,aba2f600,2024-11-01,20:55,58,470.25,4,COD,1,10504ca1,Restaurant_426,Kolkata,Area_B,Mexican,4.4,1400,Low,No
39b2e3ed,9e8b46ae,2024-04-26,8:15,17,222.28,2,COD,1.1,59b862ed,Restaurant_341,Bangalore,Area_B,Mexican,3.6,800,Low,Yes
ad5b309d,107da1fa,2024-11-15,4:35,28,588.21,9,Wallet,2.1,2555af08,Restaurant_474,Kolkata,Area_C,Mexican,2.8,124,High,No
71fc6a71,d43b60cc,2024-02-26,6:30,53,1844.29,5,COD,3.1,d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No
258c0fee,d0405b85,2024-01-18,11:23,47,1504.57,2,"Net Banking",4,29c8feb1,Restaurant_198,Mumbai,Area_D,Mexican,4,2977,High,No
152a3bdf,f55f0357,2024-10-10,21:04,52,1164.55,8,"Credit Card",2.2,bd857157,Restaurant_210,Mumbai,Area_B,Mexican,3.3,3819,High,No
0b80a9e7,3ef179d2,2024-05-16,18:58,17,1110.1,5,UPI,3,f6a4fedc,Restaurant_368,Mumbai,Area_C,Thai,2.5,2663,Medium,No
eb6e3c08,9679c985,2024-07-17,1:47,84,1260.15,9,"Net Banking",4.6,fcc5c2d6,Restaurant_310,Chennai,Area_B,Italian,3.4,2140,Low,No
4bc4794d,3bd2e8fe,2024-10-13,6:09,44,101.67,10,COD,1.9,e1850efc,Restaurant_313,Kolkata,Area_E,Italian,3.2,3490,Low,Yes
7725aedc,dd070536,2024-08-02,3:40,33,1517.38,7,Wallet,3.5,4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes
5a46f039,9d676b73,2024-04-15,15:52,86,1835.1,9,UPI,1.1,a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No
17beec36,2965b48e,2024-05-12,19:23,87,1117.12,6,"Credit Card",4,427b24bc,Restaurant_496,Delhi,Area_C,Mexican,3.2,804,Medium,Yes
9da41219,f8969634,2024-07-19,18:42,77,1529.44,7,"Net Banking",1.1,23075295,Restaurant_314,Mumbai,Area_E,Indian,4.8,3976,Medium,No
ee9f6ba7,7d209885,2024-04-14,20:31,83,1035.05,2,"Credit Card",2.8,fc2e99c5,Restaurant_333,Mumbai,Area_E,Thai,2.6,4484,High,No
b9aabe4e,204950d6,2024-01-20,1:45,56,1381.64,8,Wallet,3.8,b37bb876,Restaurant_335,Delhi,Area_C,Thai,4.1,3383,Medium,No
5dab25ab,1c170c09,2024-03-04,15:15,25,1033.25,1,"Credit Card",3.1,f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No
c1db8211,5a8b9e99,2024-10-07,23:19,15,1367.65,3,"Credit Card",2.9,606db467,Restaurant_348,Delhi,Area_C,Indian,2.5,1168,Medium,Yes
d99813df,641b2964,2024-01-13,18:04,68,707.76,7,UPI,1.7,d0fd93ce,Restaurant_10,Bangalore,Area_A,Mexican,4.5,2575,Medium,Yes
e0fe7c9a,b8912162,2024-07-23,7:15,31,818.9,9,"Credit Card",3.2,5bf5607c,Restaurant_26,Mumbai,Area_B,Chinese,4.9,1334,Low,Yes
bd71a992,fec6c2d4,2024-04-06,1:47,76,1653.26,1,"Net Banking",3.5,9a241a8f,Restaurant_36,Delhi,Area_D,Thai,3.8,4774,Medium,No
5b3e4a7d,f22dd01d,2024-06-04,5:02,48,1226.91,9,UPI,1.7,0969abfd,Restaurant_193,Chennai,Area_C,Mexican,3.4,1965,High,Yes
fb05b409,ed428fdc,2024-07-28,3:58,36,1320.69,5,"Credit Card",3.7,8d06cc24,Restaurant_141,Delhi,Area_D,Thai,4.8,4957,High,Yes
7.27E+40,13e9d414,2024-02-01,4:53,86,1871.66,3,COD,2.1,da6baa40,Restaurant_114,Mumbai,Area_E,Italian,3.1,1339,Low,Yes
74c83e7e,93cb9da9,2024-06-12,0:47,29,883.05,8,"Net Banking",3.6,c1244b75,Restaurant_25,Delhi,Area_C,Mexican,3.6,874,High,No
3af51215,0d0900cc,2024-06-17,9:43,17,713.8,1,"Credit Card",4.7,f5e8e8a9,Restaurant_458,Delhi,Area_B,Chinese,3.1,1087,Medium,Yes
1a6395ea,46339b13,2024-08-19,14:17,70,1488.48,4,UPI,4.4,f6a4fedc,Restaurant_368,Mumbai,Area_C,Thai,2.5,2663,Medium,No
69b2b288,9d8714bb,2024-05-02,17:08,26,1044.38,10,"Net Banking",4.5,612e24e0,Restaurant_217,Kolkata,Area_E,Italian,2.7,427,Low,Yes
5b31289a,2dbf86cb,2024-09-26,8:26,31,679.31,2,"Net Banking",4.9,f4fb2de3,Restaurant_16,Mumbai,Area_E,Indian,3,2251,Low,Yes
845d13de,47eff71a,2024-03-27,10:59,69,1669.66,2,"Credit Card",3.7,12205eb5,Restaurant_370,Chennai,Area_D,Mexican,2.7,392,High,No
c57fd55c,8c48fe98,2024-05-12,6:25,53,1027.78,6,"Credit Card",4.5,3de9ffca,Restaurant_448,Delhi,Area_C,Italian,4.2,2774,High,No
6f08a446,fdeae3ba,2024-05-26,13:14,33,1128.59,1,Wallet,4.9,2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes
523f0519,33d9d30c,2024-08-13,5:46,18,549.89,6,UPI,3.5,72e541fb,Restaurant_163,Delhi,Area_E,Thai,3.7,4685,High,No
cd4b8f4a,7f6d818c,2024-06-17,20:19,81,897.11,2,UPI,1.3,f5f0a3d7,Restaurant_376,Chennai,Area_E,Mexican,4.3,842,High,Yes
5bf1d19a,ef3e5055,2024-04-03,12:31,85,1799.96,9,COD,1.2,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
01ed9abd,9f13fb8c,2024-11-16,21:10,88,1474.77,7,"Net Banking",2.2,dddddf29,Restaurant_180,Kolkata,Area_D,Chinese,2.7,3242,Medium,Yes
17f14ac9,7d29206d,2024-02-02,20:35,80,1801.24,10,UPI,2,8c3f5029,Restaurant_166,Delhi,Area_C,Italian,2.8,4563,Medium,No
db9fb1ad,47848806,2024-07-04,5:35,65,279.45,9,Wallet,2.7,71764226,Restaurant_434,Mumbai,Area_E,Italian,2.9,505,Low,No
6ef8d671,e5f9fe3d,2024-12-03,10:50,77,405.62,4,"Credit Card",3.4,df911fc2,Restaurant_362,Bangalore,Area_B,Indian,4.6,2865,Medium,No
c60cf33c,911dab90,2024-05-16,15:42,79,1127.29,3,UPI,3.9,0e24dd86,Restaurant_265,Bangalore,Area_A,Mexican,4.7,1731,Medium,No
89cc3be7,2f6b026a,2024-05-06,21:00,16,1105.66,4,Wallet,1.3,15626d86,Restaurant_309,Delhi,Area_C,Thai,4.3,227,Low,Yes
2beab989,c43b1365,2024-06-25,21:59,86,1424.73,5,"Net Banking",1.1,a638af19,Restaurant_297,Kolkata,Area_A,Mexican,2.6,4934,Medium,Yes
f69f51fe,383b8070,2024-12-01,5:29,47,696.55,4,"Net Banking",3.6,0969abfd,Restaurant_193,Chennai,Area_C,Mexican,3.4,1965,High,Yes
a8cc36b5,55d6d49f,2024-12-16,14:41,77,615.98,8,"Net Banking",1.5,f8088575,Restaurant_182,Delhi,Area_A,Chinese,4.5,3352,Medium,No
ccc170ef,fae9dc95,2024-05-07,0:58,39,1092.46,7,COD,1.9,d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes
a8fa757e,daf4d2d7,2024-10-12,6:26,37,1886.37,8,UPI,1.3,400c131f,Restaurant_455,Mumbai,Area_D,Thai,3.3,820,High,No
b17b0290,f175d0b8,2024-11-03,3:49,56,1660.54,9,"Net Banking",4.4,6c38f66f,Restaurant_499,Mumbai,Area_B,Italian,2.9,1457,Low,Yes
07c0eaff,c2e4212b,2024-02-05,15:44,64,392.29,10,"Net Banking",1.1,179a3485,Restaurant_414,Mumbai,Area_A,Mexican,2.9,783,Medium,No
9205470,a6cb8ae6,2024-12-02,4:15,88,1035.29,5,UPI,4.9,bf2eb8e4,Restaurant_306,Delhi,Area_B,Indian,3.5,3314,Low,Yes
761ca31a,96d3d2ef,2024-12-27,13:20,31,292.12,7,COD,3.3,d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes
d2c2e019,63dce335,2024-06-07,2:29,39,1371.26,5,"Credit Card",2.4,8e495fe4,Restaurant_190,Bangalore,Area_D,Mexican,3,1563,High,No
7d7af251,fe2f03bc,2024-11-19,15:32,54,1329.18,6,COD,2.5,9ff72da6,Restaurant_173,Mumbai,Area_B,Indian,4.6,2224,Medium,Yes
d305f60d,a6177d28,2024-06-12,7:49,30,292.86,4,"Credit Card",1.8,bc4f828e,Restaurant_45,Bangalore,Area_B,Indian,2.9,2555,Low,No
22a1433b,a42734ae,2024-09-03,5:35,43,683.35,1,"Net Banking",4.2,c059c9d3,Restaurant_242,Chennai,Area_B,Thai,3.9,578,Low,Yes
a4162723,0aceb5a7,2024-05-04,1:45,64,1775.29,6,"Net Banking",4.5,bc4f828e,Restaurant_45,Bangalore,Area_B,Indian,2.9,2555,Low,No
afed2145,3d474b52,2024-02-15,0:20,57,901.27,3,"Net Banking",3.4,1ccce844,Restaurant_320,Bangalore,Area_B,Mexican,2.7,856,Medium,Yes
c800ed10,79d001f9,2024-11-19,9:54,26,1887.94,3,"Credit Card",1.6,bf914634,Restaurant_387,Bangalore,Area_B,Mexican,3.7,1969,Medium,No
4d484407,ed48c2f7,2024-08-25,23:00,86,1655.74,3,"Net Banking",2.1,55c18a95,Restaurant_360,Delhi,Area_E,Indian,2.7,191,High,Yes
7a131018,3fa4d617,2024-03-18,20:17,76,280.49,8,Wallet,3.8,e09f0465,Restaurant_6,Bangalore,Area_D,Indian,3.2,1517,High,Yes
9edf8a8f,4133c15f,2024-11-17,1:29,51,111.96,1,COD,1.3,73572274,Restaurant_299,Chennai,Area_D,Chinese,4.5,4548,Medium,No
87035b88,1c750bdc,2024-11-09,17:56,90,140.3,7,COD,2.3,bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes
a67e53f8,6da7ba02,2024-10-19,1:33,64,1236.9,4,Wallet,1.2,59a3bc14,Restaurant_408,Mumbai,Area_A,Indian,4.2,3725,Low,No
f04ccbe2,832e9b35,2024-02-14,21:44,38,939.74,8,UPI,1.8,81c4c182,Restaurant_477,Bangalore,Area_A,Chinese,2.6,4436,Medium,No
ad0366db,1c8872d5,2024-06-28,6:36,61,1552.25,8,UPI,1.1,ea5d7890,Restaurant_186,Delhi,Area_E,Italian,4.4,3842,Medium,Yes
f8d8ac16,559a3902,2024-03-10,7:02,61,236.16,5,UPI,2.9,c1f112de,Restaurant_144,Chennai,Area_C,Indian,3.1,1042,High,No
92fbc985,61f14305,2024-08-16,20:34,56,768.17,6,COD,2.4,587046b8,Restaurant_250,Delhi,Area_D,Italian,2.9,1646,Medium,Yes
5f3cf481,854062d2,2024-09-28,3:55,38,355.34,5,Wallet,1.2,d0b43dbe,Restaurant_413,Kolkata,Area_C,Italian,4.2,2282,Medium,No
07f74fe3,14582a5d,2024-04-27,13:43,53,1768.1,10,COD,2.2,9e422e29,Restaurant_475,Kolkata,Area_E,Italian,3.3,1198,Low,No
0b21f9c2,e1c383c8,2024-09-07,3:31,42,564.94,7,"Credit Card",4.3,5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes
002e2737,be7e533a,2024-02-03,22:54,81,177.48,1,COD,3.2,e11f3ddf,Restaurant_263,Bangalore,Area_B,Mexican,3.6,786,Medium,Yes
f3a6b6be,16cdbde3,2024-01-26,16:40,87,1583.22,10,Wallet,2.4,f502ff48,Restaurant_378,Bangalore,Area_D,Mexican,3.2,2879,High,No
d37c3a8f,06ee0dde,2024-12-22,14:23,17,1773.97,5,"Net Banking",1.6,bc4f828e,Restaurant_45,Bangalore,Area_B,Indian,2.9,2555,Low,No
5ea2ee4f,44b1d33f,2024-07-27,14:55,59,430.98,6,COD,5,75c47f5f,Restaurant_143,Mumbai,Area_B,Chinese,3.1,3460,High,No
ae79885f,af8c4963,2024-06-27,13:44,17,780.61,2,"Net Banking",4.5,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
b748e185,9d8b480e,2024-08-10,8:33,21,463.05,8,COD,1.5,1c6eb160,Restaurant_43,Chennai,Area_D,Chinese,3.5,300,Medium,Yes
9134d36a,d6ec102f,2024-08-28,18:21,18,591.24,8,Wallet,2.5,ccb7be4e,Restaurant_469,Kolkata,Area_E,Italian,4.5,3725,Low,Yes
bde06203,b8527cfd,2024-06-01,17:02,34,1061.42,3,Wallet,2.2,8133dda0,Restaurant_340,Chennai,Area_C,Indian,3.4,2034,Medium,Yes
f27bcb36,d0bebfe3,2024-12-24,1:26,56,520.06,10,Wallet,4.3,4622bca4,Restaurant_32,Chennai,Area_D,Chinese,4.3,1236,High,No
070e9c23,89da82a2,2024-06-09,3:55,54,1055.67,3,"Net Banking",2.8,2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes
33771661,5bafe920,2024-03-01,8:41,56,1107.74,8,"Credit Card",2.5,e66a8f3a,Restaurant_211,Chennai,Area_B,Indian,4.7,519,Low,No
4701be93,a9bbcc73,2024-06-20,9:25,34,1194.31,8,UPI,4.6,b7d188df,Restaurant_194,Bangalore,Area_B,Italian,3,2570,Low,Yes
4dc0a7ee,e8e19771,2024-01-23,19:27,68,487,4,"Credit Card",1.2,4fbd9363,Restaurant_425,Mumbai,Area_A,Italian,3,176,Medium,No
bdd1b01c,11c429bf,2024-10-11,1:33,80,1136.41,6,COD,1.3,a8d593a1,Restaurant_148,Kolkata,Area_B,Mexican,2.6,4667,Low,Yes
9.56E+80,a34a6c57,2024-09-24,20:14,18,421.5,3,"Net Banking",4.2,f2bb6dd3,Restaurant_151,Mumbai,Area_D,Italian,2.6,4022,Low,Yes
d50ddc0a,c88a5cae,2024-07-28,16:22,66,1162.26,7,"Credit Card",2,c230886a,Restaurant_269,Bangalore,Area_A,Italian,4.7,2186,Medium,No
ed6af750,99875776,2024-07-04,19:09,25,384.71,3,UPI,1.7,220de01b,Restaurant_492,Mumbai,Area_E,Thai,3.3,2402,Low,No
ea84d413,c7186b78,2024-05-01,12:58,63,1307.19,2,"Net Banking",2.2,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
fa8ccc3a,71e99286,2024-11-03,10:06,74,1563.03,5,"Net Banking",2.5,651ac35d,Restaurant_160,Chennai,Area_D,Indian,4,2615,High,No
9e958aff,76c2d89c,2024-06-16,12:54,56,1111.67,6,Wallet,3.8,90de9501,Restaurant_153,Mumbai,Area_B,Italian,3.3,4164,Low,No
bec09952,ccedc5c4,2024-09-17,20:55,69,1815.56,2,"Credit Card",2.8,62249dbf,Restaurant_337,Kolkata,Area_A,Italian,4.5,2651,Medium,Yes
133f27b6,4f2866d8,2024-03-03,11:50,42,1710.94,10,"Credit Card",4.2,2850b98f,Restaurant_204,Kolkata,Area_B,Thai,4.8,2772,High,Yes
faccda9e,4c157a16,2024-12-05,12:28,50,509.69,9,UPI,4.8,328df228,Restaurant_421,Delhi,Area_C,Chinese,3.1,612,Low,No
eedce0a0,8ebcdc6f,2024-06-02,21:46,86,1254.49,8,"Net Banking",1.1,a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes
87bf1289,2a4c78e2,2024-08-22,22:10,16,1865.48,7,"Net Banking",1.4,19eb698a,Restaurant_381,Chennai,Area_B,Mexican,3.4,427,Low,No
861d745a,1bba4199,2024-07-17,6:18,69,1941.33,6,"Credit Card",1.8,328df228,Restaurant_421,Delhi,Area_C,Chinese,3.1,612,Low,No
db288cc5,a57ef74a,2024-05-17,13:15,63,855.9,5,"Net Banking",4,cf8681ce,Restaurant_398,Bangalore,Area_B,Chinese,4.1,2631,Medium,Yes
6b988632,6305c60d,2024-07-18,1:27,84,317.07,8,UPI,1,d56c5b5e,Restaurant_487,Delhi,Area_C,Thai,3.9,1584,High,No
3.83E+93,f9aedf8b,2024-11-07,8:44,62,1498.33,2,"Credit Card",1.4,f6a4fedc,Restaurant_368,Mumbai,Area_C,Thai,2.5,2663,Medium,No
d7f63fe8,a04d2bd5,2024-08-23,15:33,30,966.48,2,"Credit Card",2.9,39189b6c,Restaurant_216,Delhi,Area_E,Indian,4,1908,High,Yes
b16750b5,01dfc600,2024-09-20,20:41,85,601.42,7,"Net Banking",1.5,b96de83c,Restaurant_345,Mumbai,Area_A,Italian,3.1,4744,Low,No
b87f9181,b00e3b97,2024-05-16,2:40,66,240.36,9,Wallet,2.2,c318e94b,Restaurant_237,Bangalore,Area_D,Indian,3.1,3352,Medium,No
5f236296,2addd1db,2024-02-01,17:36,53,1022.01,10,COD,2.3,93c01c5b,Restaurant_305,Chennai,Area_A,Italian,3.1,4388,Medium,No
ab8a8932,644edf0f,2024-07-10,11:30,59,1808.13,2,COD,4.7,1c45fac8,Restaurant_283,Kolkata,Area_B,Thai,4.1,3805,Low,Yes
cf50ea17,43f77adf,2024-06-11,8:02,29,1677.37,7,COD,4.3,0e24dd86,Restaurant_265,Bangalore,Area_A,Mexican,4.7,1731,Medium,No
03762b23,534f6a97,2024-12-16,6:48,76,1818.22,10,Wallet,1.1,4e7b5c84,Restaurant_259,Mumbai,Area_B,Mexican,4.3,3998,High,Yes
a2a00728,e290897a,2024-09-21,23:49,60,415.69,10,"Net Banking",3.3,bd857157,Restaurant_210,Mumbai,Area_B,Mexican,3.3,3819,High,No
0f5dfd58,af3dd6db,2024-07-25,14:02,33,166.82,10,COD,1.9,4b0b530b,Restaurant_369,Kolkata,Area_D,Mexican,4.6,935,Low,No
b01d3e71,9ecf2fcf,2024-07-10,7:24,33,961.45,2,UPI,3.3,2aca810f,Restaurant_9,Mumbai,Area_D,Chinese,3.7,4174,Medium,No
7b6c8b93,daaf9016,2024-02-11,11:00,22,214.25,6,COD,2.1,5eafb4ee,Restaurant_247,Bangalore,Area_A,Italian,4.7,309,High,Yes
c5247dde,58ce8ec0,2024-05-16,19:55,58,1485.92,3,UPI,2.6,8180e6e2,Restaurant_133,Delhi,Area_D,Chinese,3.2,4448,Medium,Yes
18721469,27e8b0f5,2024-05-16,22:59,19,435.01,9,UPI,4.3,eb4d18c6,Restaurant_270,Delhi,Area_C,Mexican,2.9,1436,High,Yes
6bea8361,b4e05900,2024-08-03,0:20,19,1265.55,5,"Net Banking",4.4,fd976e0e,Restaurant_219,Delhi,Area_E,Indian,3.5,1653,Medium,No
f52ddf9c,9bc1bbec,2024-05-24,23:17,58,841.74,3,Wallet,1.7,5bf5607c,Restaurant_26,Mumbai,Area_B,Chinese,4.9,1334,Low,Yes
a0516690,58a6896d,2024-12-16,5:17,24,1107.26,7,"Net Banking",1.8,a8d593a1,Restaurant_148,Kolkata,Area_B,Mexican,2.6,4667,Low,Yes
d57af1ed,5e366c29,2024-05-23,14:03,84,823.63,10,COD,1.5,9.18E+07,Restaurant_338,Delhi,Area_B,Thai,3.6,2240,Medium,No
ac8cc816,5e7080d2,2024-03-02,17:55,89,819,4,COD,3.8,59e6659c,Restaurant_442,Delhi,Area_C,Indian,4.2,2624,Medium,Yes
e5bd1a91,8c8af647,2024-02-01,3:37,36,853.28,2,UPI,1.1,45de4a55,Restaurant_497,Delhi,Area_E,Indian,4.4,3572,Medium,No
80f07e97,862d9e01,2024-07-12,16:47,47,1045.11,9,Wallet,3.3,0b69f56b,Restaurant_438,Kolkata,Area_B,Chinese,4.3,2842,Medium,Yes
0e359bc7,c6447780,2024-03-22,3:41,57,1692.23,7,Wallet,2.9,6af133bb,Restaurant_146,Delhi,Area_E,Chinese,4.9,4062,Low,Yes
4ba501e1,3d32ff96,2024-01-02,6:51,25,1695.54,1,"Credit Card",1.1,10504ca1,Restaurant_426,Kolkata,Area_B,Mexican,4.4,1400,Low,No
4b8629dc,f030eb0c,2024-01-14,15:32,37,399.17,2,"Net Banking",3.7,4acc3617,Restaurant_264,Chennai,Area_B,Chinese,4.4,752,Medium,No
86a66b55,4374631f,2024-02-14,1:36,67,843.39,8,UPI,2.6,0dad23ff,Restaurant_179,Kolkata,Area_B,Indian,4.8,2083,Low,No
b0456b44,9a36931d,2024-09-28,13:02,29,926.27,2,UPI,1.3,5e9ad80d,Restaurant_37,Delhi,Area_C,Thai,3.6,4385,Low,No
c235b8e6,c57ccb14,2024-10-10,10:30,73,1814.04,5,"Credit Card",3.8,9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No
f731a511,af4f9915,2024-11-03,0:42,85,909.35,5,UPI,4.5,02b6d096,Restaurant_157,Kolkata,Area_A,Indian,2.9,3845,High,Yes
2823821e,4188bf5a,2024-12-04,23:49,27,1507.85,2,COD,1.7,1ccce844,Restaurant_320,Bangalore,Area_B,Mexican,2.7,856,Medium,Yes
66a10061,85d2032f,2024-06-22,12:04,21,819.39,1,"Credit Card",1.4,d0b43dbe,Restaurant_413,Kolkata,Area_C,Italian,4.2,2282,Medium,No
5a29abb7,c054dc8c,2024-06-28,12:48,76,472.29,4,Wallet,4.8,d92b984c,Restaurant_401,Delhi,Area_D,Chinese,4.2,4468,High,No
b5478d4f,2a5ebfec,2024-10-18,9:59,84,1343.19,2,UPI,2.2,951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes
17098a63,a65a4870,2024-06-08,3:29,30,874.89,4,UPI,3.9,bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes
ae451ade,18c30237,2024-04-18,16:20,19,144.91,5,"Net Banking",3.5,d0b43dbe,Restaurant_413,Kolkata,Area_C,Italian,4.2,2282,Medium,No
87a642fe,7f8eda62,2024-04-28,0:02,76,1525.69,10,COD,4.2,6ca2cb4a,Restaurant_196,Mumbai,Area_C,Thai,2.7,4433,Medium,Yes
